1997-09-16T23:49:21.646    -22.00     10.79     -1.75     24.57  26.38  -0.16  41.62 318.38
1997-09-16T23:49:21.980    -22.04     10.74     -1.77     24.58  26.38  -0.16  41.61 318.39
1997-09-16T23:49:22.313    -22.03     10.70     -1.77     24.55  26.38  -0.16  41.61 318.39
1997-09-16T23:49:22.646    -22.03     10.84     -1.83     24.62  26.38  -0.16  41.61 318.39
1997-09-16T23:49:22.980    -22.04     10.78     -1.79     24.60  26.38  -0.16  41.60 318.40
1997-09-16T23:49:23.313    -22.03     10.84     -1.69     24.61  26.38  -0.16  41.60 318.40
1997-09-16T23:49:23.646    -22.07     10.88     -1.73     24.67  26.38  -0.16  41.60 318.40
1997-09-16T23:49:23.980    -21.98     10.82     -1.60     24.55  26.38  -0.16  41.59 318.41
1997-09-16T23:49:24.313    -21.92     10.86     -1.78     24.53  26.38  -0.16  41.59 318.41
1997-09-16T23:49:24.646    -21.94     10.78     -1.72     24.51  26.38  -0.16  41.59 318.41
1997-09-16T23:49:24.980    -21.85     10.78     -1.66     24.42  26.38  -0.16  41.58 318.42
1997-09-16T23:49:25.313    -21.83     10.74     -1.60     24.39  26.38  -0.16  41.58 318.42
1997-09-16T23:49:25.646    -21.85     10.71     -1.41     24.38  26.38  -0.16  41.58 318.42
1997-09-16T23:49:25.980    -21.77     10.78     -1.51     24.34  26.38  -0.16  41.57 318.43
1997-09-16T23:49:26.313    -21.73     10.73     -1.47     24.28  26.38  -0.16  41.57 318.43
1997-09-16T23:49:26.646    -21.86     10.76     -1.47     24.40  26.38  -0.16  41.57 318.43
1997-09-16T23:49:26.980    -21.79     10.81     -1.50     24.37  26.38  -0.16  41.56 318.44
1997-09-16T23:49:27.313    -21.86     10.79     -1.45     24.42  26.38  -0.16  41.56 318.44
1997-09-16T23:49:27.646    -21.79     10.90     -1.45     24.41  26.38  -0.16  41.56 318.44
1997-09-16T23:49:27.980    -21.82     10.89     -1.43     24.43  26.38  -0.16  41.55 318.45
1997-09-16T23:49:28.313    -21.92     11.05     -1.45     24.59  26.38  -0.16  41.55 318.45
1997-09-16T23:49:28.646    -21.87     11.06     -1.47     24.55  26.38  -0.16  41.55 318.45
1997-09-16T23:49:28.980    -21.88     11.11     -1.55     24.59  26.38  -0.16  41.54 318.46
1997-09-16T23:49:29.313    -21.87     11.06     -1.57     24.56  26.38  -0.16  41.54 318.46
1997-09-16T23:49:29.646    -21.89     11.06     -1.59     24.58  26.38  -0.16  41.54 318.46
1997-09-16T23:49:29.980    -21.82     11.05     -1.73     24.52  26.38  -0.16  41.53 318.47
1997-09-16T23:49:30.313    -21.89     10.92     -1.82     24.53  26.38  -0.16  41.53 318.47
1997-09-16T23:49:30.646    -21.88     10.86     -1.72     24.49  26.38  -0.16  41.53 318.47
1997-09-16T23:49:30.980    -21.87     10.84     -1.81     24.48  26.38  -0.16  41.52 318.48
1997-09-16T23:49:31.313    -21.85     10.77     -1.90     24.44  26.38  -0.16  41.52 318.48
1997-09-16T23:49:31.646    -21.80     10.72     -2.00     24.38  26.38  -0.16  41.52 318.48
1997-09-16T23:49:31.980    -21.91     10.67     -1.91     24.44  26.38  -0.16  41.51 318.49
1997-09-16T23:49:32.313    -21.89     10.55     -1.89     24.37  26.38  -0.16  41.51 318.49
1997-09-16T23:49:32.646    -21.96     10.56     -1.86     24.44  26.38  -0.16  41.51 318.49
1997-09-16T23:49:32.980    -21.96     10.41     -1.89     24.38  26.38  -0.16  41.50 318.50
1997-09-16T23:49:33.313    -22.03     10.42     -1.97     24.45  26.38  -0.16  41.50 318.50
1997-09-16T23:49:33.646    -22.16     10.40     -1.91     24.55  26.38  -0.16  41.50 318.50
1997-09-16T23:49:33.980    -22.27     10.46     -1.90     24.68  26.38  -0.16  41.49 318.51
1997-09-16T23:49:34.313    -22.28     10.60     -1.95     24.75  26.38  -0.16  41.49 318.51
1997-09-16T23:49:34.646    -22.39     10.66     -1.82     24.86  26.38  -0.16  41.49 318.51
1997-09-16T23:49:34.980    -22.36     10.79     -1.77     24.88  26.38  -0.16  41.48 318.52
1997-09-16T23:49:35.313    -22.41     10.83     -1.87     24.96  26.38  -0.16  41.48 318.52
1997-09-16T23:49:35.646    -22.42     10.96     -1.82     25.02  26.38  -0.16  41.48 318.52
1997-09-16T23:49:35.980    -22.24     10.97     -1.79     24.86  26.38  -0.16  41.47 318.53
1997-09-16T23:49:36.313    -22.24     11.05     -1.78     24.89  26.38  -0.16  41.47 318.53
1997-09-16T23:49:36.646    -22.11     11.03     -1.75     24.77  26.38  -0.16  41.47 318.53
1997-09-16T23:49:36.980    -22.17     11.01     -1.73     24.81  26.38  -0.16  41.46 318.54
1997-09-16T23:49:37.313    -22.11     10.92     -1.69     24.71  26.38  -0.16  41.46 318.54
1997-09-16T23:49:37.646    -22.08     10.84     -1.64     24.65  26.38  -0.16  41.46 318.54
1997-09-16T23:49:37.980    -22.04     10.86     -1.57     24.62  26.38  -0.16  41.45 318.55
1997-09-16T23:49:38.313    -22.09     10.83     -1.63     24.65  26.38  -0.16  41.45 318.55
1997-09-16T23:49:38.646    -22.07     10.71     -1.67     24.59  26.38  -0.16  41.45 318.55
1997-09-16T23:49:38.980    -22.08     10.72     -1.59     24.60  26.38  -0.16  41.44 318.56
1997-09-16T23:49:39.313    -22.14     10.70     -1.71     24.65  26.38  -0.16  41.44 318.56
1997-09-16T23:49:39.646    -22.15     10.76     -1.69     24.68  26.38  -0.16  41.44 318.56
1997-09-16T23:49:39.980    -22.21     10.72     -1.65     24.71  26.38  -0.16  41.44 318.56
1997-09-16T23:49:40.313    -22.18     10.61     -1.76     24.65  26.38  -0.16  41.43 318.57
1997-09-16T23:49:40.646    -22.22     10.59     -1.82     24.69  26.38  -0.16  41.43 318.57
1997-09-16T23:49:40.980    -22.29     10.67     -1.91     24.79  26.38  -0.16  41.43 318.57
1997-09-16T23:49:41.313    -22.22     10.55     -1.99     24.67  26.38  -0.16  41.42 318.58
1997-09-16T23:49:41.646    -22.19     10.72     -1.88     24.72  26.38  -0.16  41.42 318.58
1997-09-16T23:49:41.980    -22.25     10.65     -1.80     24.73  26.38  -0.16  41.42 318.58
1997-09-16T23:49:42.313    -22.43     10.49     -1.79     24.83  26.38  -0.16  41.41 318.59
1997-09-16T23:49:42.646    -22.30     10.53     -1.87     24.73  26.38  -0.16  41.41 318.59
1997-09-16T23:49:42.980    -22.33     10.51     -1.83     24.75  26.38  -0.16  41.41 318.59
1997-09-16T23:49:43.313    -22.37     10.52     -1.75     24.78  26.38  -0.16  41.40 318.60
1997-09-16T23:49:43.646    -22.40     10.51     -1.79     24.81  26.38  -0.16  41.40 318.60
1997-09-16T23:49:43.980    -22.29     10.52     -1.79     24.71  26.38  -0.16  41.40 318.60
1997-09-16T23:49:44.313    -22.31     10.37     -1.79     24.66  26.38  -0.16  41.39 318.61
1997-09-16T23:49:44.646    -22.39     10.35     -1.80     24.73  26.38  -0.16  41.39 318.61
1997-09-16T23:49:44.980    -22.38     10.37     -1.71     24.72  26.38  -0.16  41.39 318.61
1997-09-16T23:49:45.313    -22.36     10.22     -1.84     24.65  26.38  -0.16  41.38 318.62
1997-09-16T23:49:45.646    -22.62     10.11     -1.85     24.84  26.38  -0.16  41.38 318.62
1997-09-16T23:49:45.980    -22.63     10.23     -1.88     24.90  26.38  -0.16  41.38 318.62
1997-09-16T23:49:46.313    -22.74     10.12     -1.92     24.97  26.38  -0.16  41.37 318.63
1997-09-16T23:49:46.646    -22.79     10.22     -1.97     25.06  26.38  -0.16  41.37 318.63
1997-09-16T23:49:46.980    -22.70     10.26     -2.03     24.99  26.38  -0.16  41.37 318.63
1997-09-16T23:49:47.313    -22.90     10.43     -2.17     25.26  26.38  -0.16  41.36 318.64
1997-09-16T23:49:47.646    -22.79     10.46     -2.17     25.17  26.38  -0.16  41.36 318.64
1997-09-16T23:49:47.980    -22.77     10.56     -2.21     25.20  26.38  -0.16  41.36 318.64
1997-09-16T23:49:48.313    -22.81     10.60     -2.15     25.24  26.38  -0.16  41.35 318.65
1997-09-16T23:49:48.646    -22.78     10.69     -2.11     25.25  26.38  -0.16  41.35 318.65
1997-09-16T23:49:48.980    -22.75     10.60     -2.22     25.19  26.38  -0.16  41.35 318.65
1997-09-16T23:49:49.313    -22.67     10.60     -2.21     25.13  26.38  -0.16  41.34 318.66
1997-09-16T23:49:49.646    -22.61     10.66     -2.15     25.09  26.38  -0.16  41.34 318.66
1997-09-16T23:49:49.980    -22.58     10.61     -2.20     25.04  26.38  -0.16  41.34 318.66
1997-09-16T23:49:50.313    -22.57     10.50     -2.15     24.98  26.38  -0.16  41.33 318.67
1997-09-16T23:49:50.646    -22.73     10.31     -2.24     25.06  26.38  -0.16  41.33 318.67
1997-09-16T23:49:50.980    -22.72     10.21     -2.29     25.01  26.38  -0.16  41.33 318.67
1997-09-16T23:49:51.313    -22.76      9.93     -2.41     24.95  26.38  -0.16  41.32 318.68
1997-09-16T23:49:51.646    -22.81     10.00     -2.48     25.03  26.38  -0.16  41.32 318.68
1997-09-16T23:49:51.980    -22.87     10.02     -2.42     25.09  26.38  -0.16  41.32 318.68
1997-09-16T23:49:52.313    -22.88     10.08     -2.41     25.12  26.38  -0.16  41.31 318.69
1997-09-16T23:49:52.646    -23.00     10.15     -2.45     25.26  26.38  -0.16  41.31 318.69
1997-09-16T23:49:52.980    -23.01     10.15     -2.44     25.27  26.38  -0.16  41.31 318.69
1997-09-16T23:49:53.313    -23.16     10.27     -2.42     25.45  26.38  -0.16  41.30 318.70
1997-09-16T23:49:53.646    -23.22     10.19     -2.44     25.48  26.38  -0.16  41.30 318.70
1997-09-16T23:49:53.980    -23.26     10.19     -2.48     25.51  26.38  -0.16  41.30 318.70
1997-09-16T23:49:54.313    -23.39     10.30     -2.34     25.67  26.38  -0.16  41.29 318.71
1997-09-16T23:49:54.646    -23.33     10.36     -2.35     25.63  26.38  -0.16  41.29 318.71
1997-09-16T23:49:54.980    -23.18     10.40     -2.25     25.50  26.38  -0.16  41.29 318.71
1997-09-16T23:49:55.313    -23.03     10.44     -2.15     25.38  26.38  -0.16  41.28 318.72
1997-09-16T23:49:55.646    -23.10     10.38     -2.14     25.42  26.38  -0.16  41.28 318.72
1997-09-16T23:49:55.980    -23.03     10.48     -2.11     25.39  26.38  -0.16  41.28 318.72
1997-09-16T23:49:56.313    -22.90     10.46     -2.20     25.27  26.38  -0.16  41.27 318.73
1997-09-16T23:49:56.646    -23.04     10.48     -2.12     25.39  26.38  -0.16  41.27 318.73
1997-09-16T23:49:56.980    -23.15     10.39     -2.08     25.46  26.38  -0.16  41.27 318.73
1997-09-16T23:49:57.313    -23.12     10.32     -2.16     25.41  26.38  -0.16  41.26 318.74
1997-09-16T23:49:57.646    -23.09     10.31     -2.05     25.37  26.38  -0.16  41.26 318.74
1997-09-16T23:49:57.980    -23.10     10.35     -2.01     25.39  26.38  -0.16  41.26 318.74
1997-09-16T23:49:58.313    -23.25     10.32     -2.00     25.51  26.38  -0.16  41.25 318.75
1997-09-16T23:49:58.646    -23.28     10.34     -2.08     25.55  26.38  -0.16  41.25 318.75
1997-09-16T23:49:58.980    -23.39     10.47     -2.03     25.70  26.38  -0.16  41.25 318.75
1997-09-16T23:49:59.313    -23.42     10.41     -1.99     25.71  26.38  -0.16  41.24 318.76
1997-09-16T23:49:59.646    -23.57     10.58     -2.05     25.92  26.38  -0.16  41.24 318.76
1997-09-16T23:49:59.980    -23.58     10.83     -2.11     26.03  26.38  -0.16  41.24 318.76
1997-09-16T23:50:00.313    -23.70     10.76     -2.14     26.11  26.38  -0.16  41.23 318.77
1997-09-16T23:50:00.646    -23.78     10.68     -2.03     26.15  26.38  -0.16  41.23 318.77
1997-09-16T23:50:00.980    -23.80     10.56     -2.02     26.12  26.38  -0.16  41.23 318.77
1997-09-16T23:50:01.313    -23.90     10.47     -1.94     26.17  26.38  -0.16  41.22 318.78
1997-09-16T23:50:01.646    -23.93     10.54     -1.91     26.22  26.38  -0.16  41.22 318.78
1997-09-16T23:50:01.980    -23.82     10.57     -1.91     26.13  26.38  -0.16  41.22 318.78
1997-09-16T23:50:02.313    -23.77     10.64     -1.95     26.12  26.38  -0.16  41.21 318.79
1997-09-16T23:50:02.646    -23.75     10.59     -1.89     26.08  26.38  -0.16  41.21 318.79
1997-09-16T23:50:02.980    -23.81     10.54     -1.85     26.10  26.38  -0.16  41.21 318.79
1997-09-16T23:50:03.313    -23.78     10.45     -1.80     26.04  26.38  -0.16  41.20 318.80
1997-09-16T23:50:03.646    -23.82     10.46     -1.77     26.07  26.38  -0.16  41.20 318.80
1997-09-16T23:50:03.980    -24.01     10.38     -1.85     26.22  26.38  -0.16  41.20 318.80
1997-09-16T23:50:04.313    -24.06     10.36     -1.91     26.27  26.38  -0.16  41.20 318.80
1997-09-16T23:50:04.646    -23.95     10.44     -1.94     26.20  26.38  -0.16  41.19 318.81
1997-09-16T23:50:04.980    -23.99     10.51     -1.88     26.26  26.38  -0.16  41.19 318.81
1997-09-16T23:50:05.313    -24.13     10.55     -1.89     26.40  26.38  -0.16  41.19 318.81
1997-09-16T23:50:05.646    -24.12     10.53     -1.93     26.39  26.38  -0.16  41.18 318.82
1997-09-16T23:50:05.980    -24.16     10.64     -1.88     26.46  26.38  -0.16  41.18 318.82
1997-09-16T23:50:06.313    -24.08     10.71     -1.91     26.43  26.38  -0.16  41.18 318.82
1997-09-16T23:50:06.646    -24.17     10.69     -1.91     26.50  26.38  -0.16  41.17 318.83
1997-09-16T23:50:06.980    -24.17     10.83     -1.91     26.55  26.38  -0.16  41.17 318.83
1997-09-16T23:50:07.313    -24.15     10.82     -1.92     26.53  26.38  -0.16  41.17 318.83
1997-09-16T23:50:07.646    -24.07     10.87     -1.89     26.48  26.38  -0.16  41.16 318.84
1997-09-16T23:50:07.980    -24.02     10.90     -1.89     26.44  26.38  -0.16  41.16 318.84
1997-09-16T23:50:08.313    -24.04     10.96     -1.87     26.49  26.38  -0.16  41.16 318.84
1997-09-16T23:50:08.646    -23.95     10.94     -1.85     26.40  26.38  -0.16  41.15 318.85
1997-09-16T23:50:08.980    -24.02     10.79     -1.92     26.40  26.38  -0.16  41.15 318.85
1997-09-16T23:50:09.313    -24.02     10.76     -1.99     26.39  26.38  -0.16  41.15 318.85
1997-09-16T23:50:09.646    -24.01     10.69     -1.95     26.36  26.38  -0.16  41.14 318.86
1997-09-16T23:50:09.980    -23.94     10.64     -1.98     26.27  26.38  -0.16  41.14 318.86
1997-09-16T23:50:10.313    -24.07     10.62     -1.94     26.38  26.38  -0.16  41.14 318.86
1997-09-16T23:50:10.646    -24.07     10.62     -1.94     26.38  26.38  -0.16  41.13 318.87
1997-09-16T23:50:10.980    -24.24     10.58     -1.99     26.52  26.38  -0.16  41.13 318.87
1997-09-16T23:50:11.313    -24.28     10.51     -1.88     26.52  26.38  -0.16  41.13 318.87
1997-09-16T23:50:11.646    -24.38     10.49     -1.97     26.61  26.38  -0.16  41.12 318.88
1997-09-16T23:50:11.980    -24.51     10.51     -1.99     26.74  26.38  -0.16  41.12 318.88
1997-09-16T23:50:12.313    -24.55     10.66     -1.86     26.83  26.38  -0.16  41.12 318.88
1997-09-16T23:50:12.646    -24.60     10.64     -1.91     26.87  26.38  -0.16  41.11 318.89
1997-09-16T23:50:12.980    -24.65     10.82     -1.91     26.99  26.38  -0.16  41.11 318.89
1997-09-16T23:50:13.313    -24.53     10.90     -1.90     26.91  26.38  -0.16  41.11 318.89
1997-09-16T23:50:13.646    -24.48     10.96     -1.96     26.90  26.38  -0.16  41.10 318.90
1997-09-16T23:50:13.980    -24.38     10.97     -1.94     26.80  26.38  -0.16  41.10 318.90
1997-09-16T23:50:14.313    -24.38     10.91     -1.99     26.78  26.38  -0.16  41.10 318.90
1997-09-16T23:50:14.646    -24.33     10.89     -2.11     26.74  26.38  -0.16  41.09 318.91
1997-09-16T23:50:14.980    -24.27     10.81     -2.06     26.65  26.38  -0.16  41.09 318.91
1997-09-16T23:50:15.313    -24.32     10.87     -2.03     26.71  26.38  -0.16  41.09 318.91
1997-09-16T23:50:15.646    -24.35     10.85     -2.09     26.74  26.38  -0.16  41.08 318.92
1997-09-16T23:50:15.980    -24.27     10.67     -2.00     26.58  26.38  -0.16  41.08 318.92
1997-09-16T23:50:16.313    -24.30     10.55     -2.11     26.58  26.38  -0.16  41.08 318.92
1997-09-16T23:50:16.646    -24.34     10.57     -2.20     26.63  26.38  -0.16  41.07 318.93
1997-09-16T23:50:16.980    -24.33     10.48     -2.20     26.59  26.38  -0.16  41.07 318.93
1997-09-16T23:50:17.313    -24.30     10.37     -2.35     26.52  26.38  -0.16  41.07 318.93
1997-09-16T23:50:17.646    -24.42     10.42     -2.33     26.65  26.38  -0.16  41.06 318.94
1997-09-16T23:50:17.980    -24.35     10.44     -2.41     26.60  26.38  -0.16  41.06 318.94
1997-09-16T23:50:18.313    -24.38     10.41     -2.49     26.62  26.38  -0.16  41.06 318.94
1997-09-16T23:50:18.646    -24.37     10.40     -2.48     26.62  26.38  -0.16  41.05 318.95
1997-09-16T23:50:18.980    -24.48     10.52     -2.38     26.75  26.38  -0.16  41.05 318.95
1997-09-16T23:50:19.313    -24.46     10.50     -2.27     26.71  26.38  -0.16  41.05 318.95
1997-09-16T23:50:19.646    -24.44     10.49     -2.31     26.70  26.38  -0.16  41.04 318.96
1997-09-16T23:50:19.980    -24.38     10.56     -2.32     26.67  26.38  -0.16  41.04 318.96
1997-09-16T23:50:20.313    -24.38     10.56     -2.24     26.66  26.38  -0.16  41.04 318.96
1997-09-16T23:50:20.646    -24.41     10.58     -2.17     26.69  26.38  -0.16  41.03 318.97
1997-09-16T23:50:20.980    -24.34     10.57     -2.23     26.63  26.38  -0.16  41.03 318.97
1997-09-16T23:50:21.313    -24.29     10.57     -2.27     26.59  26.38  -0.16  41.03 318.97
1997-09-16T23:50:21.646    -24.27     10.45     -2.21     26.52  26.38  -0.16  41.02 318.98
1997-09-16T23:50:21.980    -24.25     10.50     -2.16     26.51  26.38  -0.16  41.02 318.98
1997-09-16T23:50:22.313    -24.26     10.50     -2.12     26.52  26.38  -0.16  41.02 318.98
1997-09-16T23:50:22.646    -24.29     10.37     -2.08     26.49  26.38  -0.16  41.01 318.99
1997-09-16T23:50:22.980    -24.37     10.28     -2.07     26.53  26.38  -0.16  41.01 318.99
1997-09-16T23:50:23.313    -24.45     10.21     -2.09     26.57  26.38  -0.16  41.01 318.99
1997-09-16T23:50:23.646    -24.51     10.15     -2.10     26.61  26.38  -0.16  41.00 319.00
1997-09-16T23:50:23.980    -24.57     10.11     -2.13     26.65  26.38  -0.16  41.00 319.00
1997-09-16T23:50:24.313    -24.53     10.11     -2.17     26.62  26.38  -0.16  41.00 319.00
1997-09-16T23:50:24.646    -24.55     10.20     -2.26     26.68  26.38  -0.16  40.99 319.01
1997-09-16T23:50:24.980    -24.51     10.14     -2.24     26.62  26.38  -0.16  40.99 319.01
1997-09-16T23:50:25.313    -24.58     10.23     -2.28     26.72  26.38  -0.16  40.99 319.01
1997-09-16T23:50:25.646    -24.57     10.25     -2.38     26.73  26.38  -0.16  40.98 319.02
1997-09-16T23:50:25.980    -24.48     10.35     -2.29     26.67  26.38  -0.16  40.98 319.02
1997-09-16T23:50:26.313    -24.50     10.32     -2.33     26.69  26.38  -0.16  40.98 319.02
1997-09-16T23:50:26.646    -24.44     10.34     -2.39     26.65  26.38  -0.16  40.97 319.03
1997-09-16T23:50:26.980    -24.43     10.43     -2.50     26.68  26.38  -0.16  40.97 319.03
1997-09-16T23:50:27.313    -24.35     10.44     -2.39     26.60  26.38  -0.16  40.97 319.03
1997-09-16T23:50:27.646    -24.27     10.36     -2.42     26.50  26.38  -0.16  40.97 319.03
1997-09-16T23:50:27.980    -24.25     10.34     -2.31     26.47  26.38  -0.16  40.96 319.04
1997-09-16T23:50:28.313    -24.14     10.30     -2.33     26.35  26.38  -0.16  40.96 319.04
1997-09-16T23:50:28.646    -24.32     10.08     -2.34     26.43  26.38  -0.16  40.96 319.04
1997-09-16T23:50:28.980    -24.26     10.05     -2.43     26.37  26.38  -0.16  40.95 319.05
1997-09-16T23:50:29.313    -24.29     10.10     -2.43     26.42  26.38  -0.16  40.95 319.05
1997-09-16T23:50:29.646    -24.43     10.05     -2.50     26.53  26.38  -0.16  40.95 319.05
1997-09-16T23:50:29.980    -24.51     10.03     -2.40     26.60  26.38  -0.16  40.94 319.06
1997-09-16T23:50:30.313    -24.60     10.01     -2.45     26.67  26.38  -0.16  40.94 319.06
1997-09-16T23:50:30.646    -24.66     10.19     -2.37     26.78  26.38  -0.16  40.94 319.06
1997-09-16T23:50:30.980    -24.77     10.14     -2.40     26.87  26.38  -0.16  40.93 319.07
1997-09-16T23:50:31.313    -24.82     10.21     -2.41     26.95  26.38  -0.16  40.93 319.07
