1999-10-11T03:42:20.644     321.07    699.54  -2087.78   2225.15 -10.04696   8.59375   0.02405
1999-10-11T03:42:20.977     321.64    703.49  -2089.83   2228.39 -10.04598   8.59270   0.02406
1999-10-11T03:42:21.310     320.67    702.41  -2089.23   2227.35 -10.04500   8.59165   0.02407
1999-10-11T03:42:21.644     321.73    701.78  -2091.35   2229.29 -10.04402   8.59060   0.02408
1999-10-11T03:42:21.977     320.04    699.75  -2090.34   2227.46 -10.04304   8.58955   0.02409
1999-10-11T03:42:22.310     321.65    702.71  -2090.70   2228.97 -10.04206   8.58850   0.02410
1999-10-11T03:42:22.644     321.34    699.91  -2091.41   2228.71 -10.04108   8.58745   0.02411
1999-10-11T03:42:22.977     321.11    697.94  -2092.93   2229.48 -10.04010   8.58640   0.02412
1999-10-11T03:42:23.310     322.92    700.25  -2091.43   2229.06 -10.03912   8.58535   0.02413
1999-10-11T03:42:23.644     323.20    700.00  -2091.86   2229.43 -10.03814   8.58430   0.02414
1999-10-11T03:42:23.977     322.22    701.77  -2092.91   2230.82 -10.03716   8.58325   0.02415
1999-10-11T03:42:24.310     323.08    702.34  -2091.08   2229.41 -10.03618   8.58220   0.02416
1999-10-11T03:42:24.644     323.35    702.76  -2091.17   2229.67 -10.03520   8.58115   0.02416
1999-10-11T03:42:24.977     323.14    701.39  -2089.05   2227.22 -10.03422   8.58011   0.02417
1999-10-11T03:42:25.310     322.15    701.12  -2089.91   2227.80 -10.03324   8.57906   0.02418
1999-10-11T03:42:25.644     323.12    701.21  -2090.87   2228.86 -10.03226   8.57801   0.02419
1999-10-11T03:42:25.977     321.14    701.08  -2092.27   2229.85 -10.03128   8.57696   0.02420
1999-10-11T03:42:26.310     322.85    698.95  -2090.49   2227.76 -10.03030   8.57591   0.02421
1999-10-11T03:42:26.644     321.81    699.24  -2093.08   2230.13 -10.02932   8.57486   0.02422
1999-10-11T03:42:26.977     319.85    699.12  -2087.92   2224.97 -10.02834   8.57381   0.02423
1999-10-11T03:42:27.310     321.18    699.07  -2089.37   2226.51 -10.02736   8.57276   0.02424
1999-10-11T03:42:27.644     321.03    702.24  -2089.42   2227.53 -10.02638   8.57171   0.02425
1999-10-11T03:42:27.977     320.06    701.51  -2087.85   2225.69 -10.02540   8.57066   0.02426
1999-10-11T03:42:28.310     320.95    700.81  -2089.10   2226.77 -10.02442   8.56961   0.02426
1999-10-11T03:42:28.644     323.96    702.13  -2089.67   2228.15 -10.02344   8.56856   0.02427
1999-10-11T03:42:28.977     325.11    700.89  -2087.52   2225.91 -10.02246   8.56751   0.02428
1999-10-11T03:42:29.310     322.67    701.49  -2092.14   2230.08 -10.02148   8.56647   0.02429
1999-10-11T03:42:29.644     322.80    700.30  -2091.42   2229.05 -10.02050   8.56541   0.02430
1999-10-11T03:42:29.977     322.93    700.57  -2089.69   2227.53 -10.01952   8.56437   0.02431
1999-10-11T03:42:30.310     320.41    700.78  -2090.83   2228.30 -10.01854   8.56332   0.02432
1999-10-11T03:42:30.644     322.37    702.00  -2091.35   2229.46 -10.01756   8.56227   0.02433
1999-10-11T03:42:30.977     322.90    701.54  -2089.45   2227.61 -10.01658   8.56122   0.02434
1999-10-11T03:42:31.310     322.60    699.30  -2091.35   2228.64 -10.01560   8.56017   0.02435
1999-10-11T03:42:31.644     321.21    697.55  -2091.50   2228.03 -10.01462   8.55912   0.02436
1999-10-11T03:42:31.977     321.86    700.76  -2089.98   2227.70 -10.01364   8.55807   0.02437
1999-10-11T03:42:32.310     319.31    702.82  -2088.28   2226.39 -10.01266   8.55702   0.02437
1999-10-11T03:42:32.644     320.38    701.56  -2088.36   2226.23 -10.01168   8.55597   0.02438
1999-10-11T03:42:32.977     323.27    701.15  -2087.65   2225.84 -10.01070   8.55492   0.02439
1999-10-11T03:42:33.310     323.71    703.15  -2085.72   2224.73 -10.00972   8.55387   0.02440
1999-10-11T03:42:33.644     323.55    700.01  -2090.24   2227.96 -10.00874   8.55282   0.02441
1999-10-11T03:42:33.977     323.61    701.03  -2090.55   2228.58 -10.00776   8.55177   0.02442
1999-10-11T03:42:34.310     322.74    698.20  -2089.97   2227.02 -10.00678   8.55073   0.02443
1999-10-11T03:42:34.644     323.17    699.85  -2090.85   2228.43 -10.00580   8.54967   0.02444
1999-10-11T03:42:34.977     324.01    701.03  -2089.55   2227.70 -10.00482   8.54863   0.02445
1999-10-11T03:42:35.310     322.23    698.45  -2090.40   2227.43 -10.00384   8.54758   0.02446
1999-10-11T03:42:35.644     322.97    697.35  -2091.18   2227.92 -10.00286   8.54653   0.02447
1999-10-11T03:42:35.977     321.51    699.45  -2091.88   2229.03 -10.00188   8.54548   0.02448
1999-10-11T03:42:36.310     321.26    700.76  -2090.66   2228.26 -10.00090   8.54443   0.02448
1999-10-11T03:42:36.644     322.00    700.68  -2089.93   2227.65  -9.99992   8.54338   0.02449
1999-10-11T03:42:36.977     321.46    700.41  -2087.29   2225.01  -9.99894   8.54233   0.02450
1999-10-11T03:42:37.310     320.12    701.02  -2087.54   2225.25  -9.99796   8.54128   0.02451
1999-10-11T03:42:37.644     321.42    701.86  -2086.73   2224.94  -9.99698   8.54023   0.02452
1999-10-11T03:42:37.977     323.16    701.60  -2089.54   2227.74  -9.99600   8.53918   0.02453
1999-10-11T03:42:38.310     324.73    701.03  -2090.72   2228.91  -9.99502   8.53813   0.02454
1999-10-11T03:42:38.644     325.73    701.29  -2090.00   2228.46  -9.99404   8.53708   0.02455
1999-10-11T03:42:38.977     321.98    699.54  -2088.97   2226.39  -9.99306   8.53603   0.02456
1999-10-11T03:42:39.310     319.49    700.77  -2089.76   2227.16  -9.99208   8.53499   0.02457
1999-10-11T03:42:39.644     320.04    699.84  -2087.42   2224.76  -9.99110   8.53394   0.02458
1999-10-11T03:42:39.977     322.69    701.45  -2091.75   2229.70  -9.99012   8.53289   0.02459
1999-10-11T03:42:40.310     320.57    700.65  -2089.15   2226.71  -9.98914   8.53184   0.02459
1999-10-11T03:42:40.644     322.78    700.03  -2088.95   2226.64  -9.98816   8.53079   0.02460
1999-10-11T03:42:40.977     319.90    701.31  -2087.16   2224.95  -9.98718   8.52974   0.02461
1999-10-11T03:42:41.310     322.34    699.61  -2091.21   2228.56  -9.98620   8.52869   0.02462
1999-10-11T03:42:41.644     321.03    700.22  -2090.73   2228.12  -9.98522   8.52764   0.02463
1999-10-11T03:42:41.977     320.41    697.72  -2090.06   2226.62  -9.98424   8.52659   0.02464
1999-10-11T03:42:42.310     325.49    698.63  -2090.46   2228.01  -9.98326   8.52554   0.02465
1999-10-11T03:42:42.644     324.18    700.23  -2091.68   2229.48  -9.98228   8.52449   0.02466
1999-10-11T03:42:42.977     323.05    702.78  -2089.60   2228.16  -9.98130   8.52344   0.02467
1999-10-11T03:42:43.310     322.37    701.79  -2089.64   2227.79  -9.98032   8.52240   0.02468
1999-10-11T03:42:43.644     324.76    702.77  -2090.55   2229.29  -9.97934   8.52134   0.02469
