1997-11-06T20:09:34.358    221.11    410.43    -26.57    466.96   9.42  -0.31 148.62 211.38
1997-11-06T20:09:34.691    221.06    410.40    -26.60    466.91   9.42  -0.31 148.61 211.39
1997-11-06T20:09:35.024    221.21    410.31    -26.74    466.91   9.42  -0.31 148.61 211.39
1997-11-06T20:09:35.358    221.19    410.03    -27.03    466.67   9.42  -0.31 148.61 211.39
1997-11-06T20:09:35.691    221.13    410.08    -27.01    466.69   9.42  -0.31 148.60 211.40
1997-11-06T20:09:36.024    221.03    410.01    -26.89    466.56   9.42  -0.31 148.60 211.40
1997-11-06T20:09:36.358    221.05    409.74    -26.97    466.35   9.42  -0.31 148.60 211.40
1997-11-06T20:09:36.691    220.97    409.67    -27.01    466.25   9.42  -0.31 148.60 211.40
1997-11-06T20:09:37.024    220.89    409.47    -27.16    466.04   9.42  -0.31 148.59 211.41
1997-11-06T20:09:37.358    221.07    409.36    -27.29    466.04   9.42  -0.31 148.59 211.41
1997-11-06T20:09:37.691    220.97    409.24    -27.00    465.87   9.42  -0.31 148.59 211.41
1997-11-06T20:09:38.024    220.90    409.35    -27.26    465.95   9.42  -0.31 148.58 211.42
1997-11-06T20:09:38.358    220.81    409.18    -27.34    465.76   9.42  -0.31 148.58 211.42
1997-11-06T20:09:38.691    220.63    409.33    -26.90    465.78   9.42  -0.31 148.58 211.42
1997-11-06T20:09:39.024    220.90    409.51    -27.11    466.08   9.42  -0.31 148.58 211.42
1997-11-06T20:09:39.358    220.82    409.73    -27.36    466.25   9.42  -0.31 148.57 211.43
1997-11-06T20:09:39.691    220.95    409.72    -27.14    466.29   9.42  -0.31 148.57 211.43
1997-11-06T20:09:40.024    220.95    409.78    -26.96    466.34   9.42  -0.31 148.57 211.43
1997-11-06T20:09:40.358    220.88    410.03    -26.95    466.52   9.42  -0.31 148.56 211.44
1997-11-06T20:09:40.691    220.94    410.02    -26.95    466.54   9.42  -0.31 148.56 211.44
1997-11-06T20:09:41.024    221.02    409.97    -26.83    466.52   9.42  -0.31 148.56 211.44
1997-11-06T20:09:41.358    221.09    409.95    -26.86    466.54   9.42  -0.31 148.56 211.44
1997-11-06T20:09:41.691    221.24    409.89    -26.80    466.56   9.42  -0.31 148.55 211.45
1997-11-06T20:09:42.024    220.87    410.05    -26.70    466.52   9.42  -0.31 148.55 211.45
1997-11-06T20:09:42.358    220.79    410.24    -26.85    466.65   9.42  -0.31 148.55 211.45
1997-11-06T20:09:42.691    221.05    410.18    -26.97    466.73   9.42  -0.31 148.54 211.46
1997-11-06T20:09:43.024    221.17    410.19    -27.12    466.81   9.42  -0.31 148.54 211.46
1997-11-06T20:09:43.358    221.29    410.20    -27.30    466.88   9.42  -0.31 148.54 211.46
1997-11-06T20:09:43.691    221.28    410.32    -27.33    466.99   9.42  -0.31 148.54 211.46
1997-11-06T20:09:44.024    221.44    410.40    -27.25    467.12   9.42  -0.31 148.53 211.47
1997-11-06T20:09:44.358    221.52    410.29    -27.52    467.09   9.42  -0.31 148.53 211.47
1997-11-06T20:09:44.691    221.63    410.08    -27.44    466.95   9.42  -0.31 148.53 211.47
1997-11-06T20:09:45.024    221.78    410.02    -27.38    466.96   9.42  -0.31 148.52 211.48
1997-11-06T20:09:45.358    221.72    410.07    -27.76    467.00   9.42  -0.31 148.52 211.48
1997-11-06T20:09:45.691    221.58    410.09    -27.57    466.94   9.42  -0.31 148.52 211.48
1997-11-06T20:09:46.024    221.29    410.15    -27.48    466.85   9.42  -0.31 148.52 211.48
1997-11-06T20:09:46.358    221.29    409.98    -27.41    466.69   9.42  -0.31 148.51 211.49
1997-11-06T20:09:46.691    221.13    410.03    -27.15    466.65   9.42  -0.31 148.51 211.49
1997-11-06T20:09:47.024    221.24    410.14    -27.00    466.79   9.42  -0.31 148.51 211.49
1997-11-06T20:09:47.358    221.06    410.15    -26.93    466.71   9.42  -0.31 148.50 211.50
1997-11-06T20:09:47.691    221.50    410.25    -26.74    466.99   9.42  -0.31 148.50 211.50
1997-11-06T20:09:48.024    221.49    410.34    -26.57    467.06   9.42  -0.31 148.50 211.50
1997-11-06T20:09:48.358    221.24    410.58    -26.82    467.16   9.42  -0.31 148.50 211.50
1997-11-06T20:09:48.691    221.41    410.72    -26.87    467.37   9.42  -0.31 148.49 211.51
1997-11-06T20:09:49.024    221.33    410.79    -27.17    467.41   9.42  -0.31 148.49 211.51
1997-11-06T20:09:49.358    221.33    410.65    -27.29    467.29   9.42  -0.31 148.49 211.51
1997-11-06T20:09:49.691    221.52    410.69    -27.39    467.42   9.42  -0.31 148.48 211.52
1997-11-06T20:09:50.024    221.63    410.57    -27.52    467.38   9.42  -0.31 148.48 211.52
1997-11-06T20:09:50.358    221.64    410.38    -27.50    467.21   9.42  -0.31 148.48 211.52
1997-11-06T20:09:50.691    221.48    410.37    -27.48    467.13   9.42  -0.31 148.48 211.52
1997-11-06T20:09:51.024    221.50    410.35    -27.64    467.14   9.42  -0.31 148.47 211.53
1997-11-06T20:09:51.358    221.52    410.18    -27.63    466.99   9.42  -0.31 148.47 211.53
1997-11-06T20:09:51.691    221.49    410.31    -27.18    467.06   9.42  -0.31 148.47 211.53
1997-11-06T20:09:52.024    221.42    410.41    -26.86    467.10   9.42  -0.31 148.46 211.54
