2001-05-25T11:09:41.499     -6.69     19.36      6.60     21.52  26.18   0.20 292.24  67.76
2001-05-25T11:09:41.832     -6.75     19.38      6.60     21.55  26.18   0.20 292.23  67.77
2001-05-25T11:09:42.166     -6.58     19.52      6.56     21.62  26.18   0.20 292.23  67.77
2001-05-25T11:09:42.499     -6.42     19.50      6.48     21.53  26.18   0.20 292.23  67.77
2001-05-25T11:09:42.832     -6.04     19.28      7.17     21.44  26.18   0.20 292.22  67.78
2001-05-25T11:09:43.166     -6.14     19.25      7.00     21.39  26.18   0.20 292.22  67.78
2001-05-25T11:09:43.499     -6.38     19.18      6.72     21.30  26.18   0.20 292.22  67.78
2001-05-25T11:09:43.832     -6.52     19.22      6.60     21.34  26.18   0.20 292.21  67.79
2001-05-25T11:09:44.166     -6.59     19.08      6.45     21.19  26.18   0.20 292.21  67.79
2001-05-25T11:09:44.499     -6.89     19.04      6.32     21.21  26.18   0.20 292.21  67.79
2001-05-25T11:09:44.832     -7.09     19.06      6.35     21.31  26.18   0.20 292.21  67.79
2001-05-25T11:09:45.166     -7.13     18.97      6.27     21.21  26.18   0.20 292.20  67.80
2001-05-25T11:09:45.499     -7.28     19.00      6.49     21.36  26.18   0.20 292.20  67.80
2001-05-25T11:09:45.832     -7.23     19.10      6.37     21.40  26.18   0.20 292.20  67.80
2001-05-25T11:09:46.166     -7.39     19.12      6.11     21.39  26.18   0.20 292.19  67.81
2001-05-25T11:09:46.499     -7.75     19.12      5.82     21.44  26.18   0.20 292.19  67.81
2001-05-25T11:09:46.832     -7.93     19.18      5.74     21.54  26.18   0.20 292.19  67.81
2001-05-25T11:09:47.166     -8.01     19.31      5.83     21.71  26.18   0.20 292.18  67.82
2001-05-25T11:09:47.499     -7.94     19.41      5.71     21.74  26.18   0.20 292.18  67.82
2001-05-25T11:09:47.832     -7.91     19.52      5.71     21.82  26.18   0.20 292.18  67.82
2001-05-25T11:09:48.166     -7.91     19.50      5.68     21.80  26.18   0.20 292.17  67.83
2001-05-25T11:09:48.499     -8.15     19.57      5.60     21.93  26.18   0.20 292.17  67.83
2001-05-25T11:09:48.832     -8.35     19.63      5.56     22.05  26.18   0.20 292.17  67.83
2001-05-25T11:09:49.166     -8.63     19.65      5.49     22.16  26.18   0.20 292.16  67.84
2001-05-25T11:09:49.499     -8.80     19.65      5.36     22.19  26.18   0.20 292.16  67.84
2001-05-25T11:09:49.832     -8.84     19.73      5.37     22.27  26.18   0.20 292.16  67.84
2001-05-25T11:09:50.166     -8.99     19.68      5.35     22.28  26.18   0.20 292.15  67.85
2001-05-25T11:09:50.499     -9.08     19.63      5.33     22.27  26.18   0.20 292.15  67.85
2001-05-25T11:09:50.832     -9.25     19.63      5.39     22.36  26.18   0.20 292.15  67.85
2001-05-25T11:09:51.166     -9.33     19.58      5.27     22.32  26.18   0.20 292.14  67.86
2001-05-25T11:09:51.499     -9.52     19.60      5.00     22.35  26.18   0.20 292.14  67.86
2001-05-25T11:09:51.832     -9.68     19.59      4.89     22.39  26.18   0.20 292.14  67.86
2001-05-25T11:09:52.166     -9.89     19.50      4.71     22.36  26.18   0.20 292.13  67.87
2001-05-25T11:09:52.499    -10.09     19.35      4.58     22.30  26.18   0.20 292.13  67.87
2001-05-25T11:09:52.832    -10.16     19.40      4.32     22.32  26.18   0.20 292.13  67.87
2001-05-25T11:09:53.166    -10.19     19.44      4.38     22.38  26.18   0.20 292.12  67.88
2001-05-25T11:09:53.499    -10.13     19.44      4.27     22.34  26.18   0.20 292.12  67.88
2001-05-25T11:09:53.832    -10.11     19.49      4.22     22.36  26.18   0.20 292.12  67.88
2001-05-25T11:09:54.166    -10.21     19.37      4.18     22.29  26.18   0.20 292.11  67.89
2001-05-25T11:09:54.499    -10.27     19.36      4.05     22.29  26.18   0.20 292.11  67.89
2001-05-25T11:09:54.832    -10.35     19.36      4.02     22.32  26.18   0.20 292.11  67.89
2001-05-25T11:09:55.166    -10.43     19.45      3.87     22.41  26.18   0.20 292.10  67.90
2001-05-25T11:09:55.499    -10.53     19.47      3.72     22.44  26.18   0.20 292.10  67.90
2001-05-25T11:09:55.832    -10.60     19.30      3.63     22.32  26.18   0.20 292.10  67.90
2001-05-25T11:09:56.166    -10.79     19.19      3.74     22.33  26.18   0.20 292.09  67.91
2001-05-25T11:09:56.499    -10.79     19.06      3.65     22.20  26.18   0.20 292.09  67.91
2001-05-25T11:09:56.832    -10.77     18.87      3.61     22.03  26.18   0.20 292.09  67.91
2001-05-25T11:09:57.166    -10.70     18.98      3.55     22.07  26.18   0.20 292.08  67.92
2001-05-25T11:09:57.499    -10.67     18.92      3.52     22.00  26.18   0.20 292.08  67.92
2001-05-25T11:09:57.832    -10.78     18.84      3.60     22.00  26.18   0.20 292.08  67.92
2001-05-25T11:09:58.166    -10.89     18.91      3.57     22.11  26.18   0.20 292.07  67.93
2001-05-25T11:09:58.499    -10.99     18.86      3.61     22.13  26.18   0.20 292.07  67.93
2001-05-25T11:09:58.832    -11.06     18.79      3.71     22.12  26.18   0.20 292.07  67.93
2001-05-25T11:09:59.166    -11.22     18.74      3.68     22.15  26.19   0.20 292.06  67.94
2001-05-25T11:09:59.499    -11.22     18.64      3.80     22.08  26.19   0.20 292.06  67.94
2001-05-25T11:09:59.832    -11.32     18.82      3.88     22.30  26.19   0.20 292.06  67.94
2001-05-25T11:10:00.166    -11.31     18.80      3.85     22.27  26.19   0.20 292.05  67.95
2001-05-25T11:10:00.499    -11.49     18.75      3.81     22.32  26.19   0.20 292.05  67.95
2001-05-25T11:10:00.832    -11.64     18.83      3.85     22.47  26.19   0.20 292.05  67.95
2001-05-25T11:10:01.166    -11.68     18.75      3.72     22.40  26.19   0.20 292.04  67.96
2001-05-25T11:10:01.499    -11.73     18.78      3.80     22.47  26.19   0.20 292.04  67.96
2001-05-25T11:10:01.832    -11.80     18.56      3.78     22.31  26.19   0.20 292.04  67.96
2001-05-25T11:10:02.166    -11.83     18.59      3.94     22.38  26.19   0.20 292.03  67.97
2001-05-25T11:10:02.499    -11.81     18.56      4.08     22.38  26.19   0.20 292.03  67.97
2001-05-25T11:10:02.832    -11.65     18.64      4.10     22.36  26.19   0.20 292.03  67.97
2001-05-25T11:10:03.166    -11.74     18.46      3.91     22.22  26.19   0.20 292.02  67.98
2001-05-25T11:10:03.499    -12.08     18.27      3.82     22.23  26.19   0.20 292.02  67.98
2001-05-25T11:10:03.832    -12.26     18.13      3.89     22.23  26.19   0.20 292.02  67.98
2001-05-25T11:10:04.166    -12.13     18.08      4.02     22.14  26.19   0.20 292.01  67.99
2001-05-25T11:10:04.499    -12.06     18.23      4.20     22.26  26.19   0.20 292.01  67.99
2001-05-25T11:10:04.832    -11.85     18.24      4.50     22.21  26.19   0.20 292.01  67.99
2001-05-25T11:10:05.166    -11.75     18.26      4.63     22.20  26.19   0.20 292.00  68.00
2001-05-25T11:10:05.499    -11.62     18.31      4.90     22.23  26.19   0.20 292.00  68.00
2001-05-25T11:10:05.832    -11.68     18.32      4.99     22.29  26.19   0.20 292.00  68.00
2001-05-25T11:10:06.166    -11.65     18.35      5.01     22.30  26.19   0.20 291.99  68.01
2001-05-25T11:10:06.499    -11.65     18.49      4.98     22.42  26.19   0.20 291.99  68.01
2001-05-25T11:10:06.832    -11.80     18.47      4.97     22.47  26.19   0.20 291.99  68.01
2001-05-25T11:10:07.166    -11.77     18.41      4.94     22.40  26.19   0.20 291.98  68.02
2001-05-25T11:10:07.499    -11.63     18.49      5.09     22.43  26.19   0.20 291.98  68.02
2001-05-25T11:10:07.832    -11.66     18.59      5.13     22.54  26.19   0.20 291.98  68.02
2001-05-25T11:10:08.166    -11.81     18.68      5.08     22.68  26.19   0.20 291.97  68.03
2001-05-25T11:10:08.499    -11.76     18.68      5.13     22.67  26.19   0.20 291.97  68.03
2001-05-25T11:10:08.832    -11.81     18.62      5.11     22.64  26.19   0.20 291.97  68.03
2001-05-25T11:10:09.166    -11.78     18.58      5.01     22.57  26.19   0.20 291.96  68.04
2001-05-25T11:10:09.499    -11.87     18.53      5.01     22.57  26.19   0.20 291.96  68.04
2001-05-25T11:10:09.832    -11.92     18.52      5.07     22.60  26.19   0.20 291.96  68.04
2001-05-25T11:10:10.166    -11.99     18.56      4.99     22.65  26.19   0.20 291.95  68.05
2001-05-25T11:10:10.499    -12.11     18.58      4.95     22.73  26.19   0.20 291.95  68.05
2001-05-25T11:10:10.832    -12.10     18.44      4.92     22.60  26.19   0.20 291.95  68.05
2001-05-25T11:10:11.166    -12.14     18.41      4.97     22.61  26.19   0.20 291.94  68.06
2001-05-25T11:10:11.499    -12.17     18.42      4.97     22.63  26.19   0.20 291.94  68.06
2001-05-25T11:10:11.832    -12.17     18.38      4.92     22.58  26.19   0.20 291.94  68.06
2001-05-25T11:10:12.166    -12.25     18.46      5.12     22.74  26.19   0.20 291.93  68.07
2001-05-25T11:10:12.499    -12.24     18.42      5.10     22.69  26.19   0.20 291.93  68.07
2001-05-25T11:10:12.832    -12.25     18.28      5.09     22.58  26.19   0.20 291.93  68.07
2001-05-25T11:10:13.166    -12.22     18.39      5.25     22.69  26.19   0.20 291.92  68.08
2001-05-25T11:10:13.499    -12.33     18.21      5.22     22.60  26.19   0.20 291.92  68.08
2001-05-25T11:10:13.832    -12.39     18.14      5.27     22.59  26.19   0.20 291.92  68.08
2001-05-25T11:10:14.166    -12.43     18.09      5.17     22.55  26.19   0.20 291.91  68.09
2001-05-25T11:10:14.499    -12.29     18.00      5.32     22.44  26.19   0.20 291.91  68.09
2001-05-25T11:10:14.832    -12.32     17.91      5.26     22.37  26.19   0.20 291.91  68.09
2001-05-25T11:10:15.166    -12.35     17.93      5.30     22.40  26.19   0.20 291.91  68.09
2001-05-25T11:10:15.499    -12.37     17.81      5.42     22.35  26.19   0.20 291.90  68.10
2001-05-25T11:10:15.832    -12.40     17.72      5.60     22.34  26.19   0.20 291.90  68.10
2001-05-25T11:10:16.166    -12.24     17.61      5.65     22.18  26.19   0.20 291.90  68.10
2001-05-25T11:10:16.499    -12.41     17.58      5.85     22.30  26.19   0.20 291.89  68.11
2001-05-25T11:10:16.832    -12.34     17.37      5.89     22.11  26.19   0.20 291.89  68.11
2001-05-25T11:10:17.166    -12.34     17.39      5.91     22.13  26.19   0.20 291.89  68.11
2001-05-25T11:10:17.499    -12.24     17.39      6.15     22.14  26.19   0.20 291.88  68.12
2001-05-25T11:10:17.832    -12.32     17.43      6.21     22.22  26.19   0.20 291.88  68.12
2001-05-25T11:10:18.166    -12.32     17.54      6.18     22.31  26.19   0.20 291.88  68.12
2001-05-25T11:10:18.499    -12.12     17.69      6.26     22.34  26.19   0.20 291.87  68.13
2001-05-25T11:10:18.832    -12.11     17.67      6.28     22.32  26.19   0.20 291.87  68.13
2001-05-25T11:10:19.166    -11.89     17.82      6.31     22.33  26.19   0.20 291.87  68.13
2001-05-25T11:10:19.499    -11.82     17.97      6.23     22.39  26.19   0.20 291.86  68.14
2001-05-25T11:10:19.832    -11.92     18.02      6.28     22.50  26.19   0.20 291.86  68.14
2001-05-25T11:10:20.166    -12.00     18.14      6.27     22.63  26.19   0.20 291.86  68.14
2001-05-25T11:10:20.499    -12.15     18.14      6.07     22.67  26.19   0.20 291.85  68.15
2001-05-25T11:10:20.832    -12.18     18.12      5.98     22.64  26.19   0.20 291.85  68.15
2001-05-25T11:10:21.166    -12.25     18.11      5.98     22.66  26.19   0.20 291.85  68.15
2001-05-25T11:10:21.499    -12.32     18.16      5.98     22.75  26.19   0.20 291.84  68.16
2001-05-25T11:10:21.832    -12.17     18.24      6.01     22.74  26.19   0.20 291.84  68.16
2001-05-25T11:10:22.166    -12.19     18.30      5.99     22.79  26.19   0.20 291.84  68.16
2001-05-25T11:10:22.499    -12.14     18.24      6.17     22.76  26.19   0.20 291.83  68.17
2001-05-25T11:10:22.832    -12.15     18.25      6.11     22.76  26.19   0.20 291.83  68.17
2001-05-25T11:10:23.166    -12.36     18.23      6.10     22.85  26.19   0.20 291.83  68.17
2001-05-25T11:10:23.499    -12.21     18.31      6.00     22.82  26.19   0.20 291.82  68.18
2001-05-25T11:10:23.832    -12.34     18.30      6.09     22.90  26.19   0.20 291.82  68.18
2001-05-25T11:10:24.166    -12.32     18.33      6.06     22.90  26.19   0.20 291.82  68.18
2001-05-25T11:10:24.499    -12.43     18.39      6.08     23.01  26.19   0.20 291.81  68.19
2001-05-25T11:10:24.832    -12.42     18.34      6.14     22.99  26.19   0.20 291.81  68.19
2001-05-25T11:10:25.166    -12.37     18.36      6.12     22.97  26.19   0.20 291.81  68.19
2001-05-25T11:10:25.499    -12.39     18.38      6.10     22.99  26.19   0.20 291.80  68.20
2001-05-25T11:10:25.832    -12.45     18.40      6.04     23.03  26.19   0.20 291.80  68.20
2001-05-25T11:10:26.166    -12.40     18.44      5.96     23.01  26.19   0.20 291.80  68.20
2001-05-25T11:10:26.499    -12.50     18.51      5.99     23.13  26.19   0.20 291.79  68.21
2001-05-25T11:10:26.832    -12.40     18.63      5.97     23.16  26.19   0.20 291.79  68.21
2001-05-25T11:10:27.166    -12.35     18.68      5.82     23.14  26.19   0.20 291.79  68.21
2001-05-25T11:10:27.499    -12.37     18.55      5.76     23.03  26.19   0.20 291.78  68.22
2001-05-25T11:10:27.832    -12.20     18.60      5.62     22.94  26.19   0.20 291.78  68.22
2001-05-25T11:10:28.166    -12.32     18.42      5.62     22.86  26.19   0.20 291.78  68.22
2001-05-25T11:10:28.499    -12.48     18.23      5.40     22.74  26.19   0.20 291.77  68.23
2001-05-25T11:10:28.832    -12.60     18.18      5.26     22.74  26.19   0.20 291.77  68.23
2001-05-25T11:10:29.166    -12.73     18.01      5.18     22.65  26.19   0.20 291.77  68.23
2001-05-25T11:10:29.499    -12.77     17.97      4.99     22.60  26.19   0.20 291.76  68.24
2001-05-25T11:10:29.832    -12.90     17.78      4.92     22.51  26.19   0.20 291.76  68.24
2001-05-25T11:10:30.166    -13.11     17.62      4.85     22.49  26.19   0.20 291.76  68.24
2001-05-25T11:10:30.499    -13.18     17.65      4.76     22.54  26.19   0.20 291.75  68.25
2001-05-25T11:10:30.832    -13.42     17.54      4.64     22.56  26.19   0.20 291.75  68.25
2001-05-25T11:10:31.166    -13.29     17.46      4.73     22.45  26.19   0.20 291.75  68.25
2001-05-25T11:10:31.499    -13.23     17.42      4.73     22.38  26.19   0.20 291.74  68.26
2001-05-25T11:10:31.832    -13.21     17.50      4.73     22.43  26.19   0.20 291.74  68.26
2001-05-25T11:10:32.166    -13.17     17.58      4.73     22.46  26.19   0.20 291.74  68.26
2001-05-25T11:10:32.499    -13.35     17.49      4.70     22.50  26.19   0.20 291.73  68.27
2001-05-25T11:10:32.832    -13.41     17.52      4.65     22.55  26.19   0.20 291.73  68.27
2001-05-25T11:10:33.166    -13.41     17.39      4.66     22.45  26.19   0.20 291.73  68.27
2001-05-25T11:10:33.499    -13.68     17.25      4.52     22.48  26.19   0.20 291.72  68.28
2001-05-25T11:10:33.832    -13.66     17.15      4.57     22.39  26.19   0.20 291.72  68.28
2001-05-25T11:10:34.166    -13.77     17.01      4.48     22.34  26.19   0.20 291.72  68.28
2001-05-25T11:10:34.499    -13.75     16.87      4.70     22.27  26.19   0.20 291.71  68.29
2001-05-25T11:10:34.832    -13.87     16.82      4.75     22.31  26.19   0.20 291.71  68.29
2001-05-25T11:10:35.166    -13.89     16.64      4.86     22.21  26.19   0.20 291.71  68.29
2001-05-25T11:10:35.499    -14.05     16.53      4.87     22.24  26.19   0.20 291.70  68.30
2001-05-25T11:10:35.832    -13.94     16.56      5.06     22.23  26.19   0.20 291.70  68.30
2001-05-25T11:10:36.166    -13.96     16.49      5.09     22.20  26.19   0.20 291.70  68.30
2001-05-25T11:10:36.499    -14.05     16.57      5.13     22.32  26.19   0.20 291.69  68.31
2001-05-25T11:10:36.832    -14.28     16.36      5.14     22.31  26.19   0.20 291.69  68.31
2001-05-25T11:10:37.166    -14.37     16.42      5.16     22.43  26.19   0.20 291.69  68.31
2001-05-25T11:10:37.499    -14.41     16.48      4.85     22.42  26.19   0.20 291.68  68.32
2001-05-25T11:10:37.832    -14.52     16.65      4.80     22.61  26.19   0.20 291.68  68.32
2001-05-25T11:10:38.166    -14.45     16.61      4.71     22.52  26.19   0.20 291.68  68.32
2001-05-25T11:10:38.499    -14.51     16.67      4.63     22.58  26.19   0.20 291.67  68.33
2001-05-25T11:10:38.832    -14.61     16.63      4.46     22.58  26.19   0.20 291.67  68.33
2001-05-25T11:10:39.166    -14.74     16.57      4.31     22.59  26.19   0.20 291.67  68.33
2001-05-25T11:10:39.499    -14.71     16.49      4.34     22.52  26.19   0.20 291.66  68.34
2001-05-25T11:10:39.832    -14.60     16.62      4.34     22.54  26.19   0.20 291.66  68.34
2001-05-25T11:10:40.166    -14.45     16.61      4.50     22.47  26.19   0.20 291.66  68.34
2001-05-25T11:10:40.499    -14.30     16.58      4.67     22.39  26.19   0.20 291.65  68.35
2001-05-25T11:10:40.832    -14.16     16.71      4.72     22.40  26.19   0.20 291.65  68.35
2001-05-25T11:10:41.166    -13.97     16.74      4.87     22.34  26.19   0.20 291.65  68.35
2001-05-25T11:10:41.499    -13.91     16.86      4.84     22.39  26.19   0.20 291.64  68.36
2001-05-25T11:10:41.832    -13.71     16.97      5.06     22.39  26.19   0.20 291.64  68.36
2001-05-25T11:10:42.166    -13.52     16.97      5.15     22.30  26.19   0.20 291.64  68.36
2001-05-25T11:10:42.499    -13.34     17.18      5.27     22.38  26.19   0.20 291.63  68.37
2001-05-25T11:10:42.832    -13.32     17.23      5.27     22.41  26.19   0.20 291.63  68.37
2001-05-25T11:10:43.166    -13.27     17.26      5.32     22.41  26.19   0.20 291.63  68.37
2001-05-25T11:10:43.499    -13.11     17.17      5.45     22.28  26.19   0.20 291.62  68.38
2001-05-25T11:10:43.832    -13.10     17.21      5.51     22.32  26.19   0.20 291.62  68.38
2001-05-25T11:10:44.166    -13.04     17.27      5.41     22.31  26.19   0.20 291.62  68.38
2001-05-25T11:10:44.499    -13.00     17.29      5.38     22.29  26.19   0.20 291.61  68.39
2001-05-25T11:10:44.832    -12.94     17.36      5.33     22.30  26.19   0.20 291.61  68.39
2001-05-25T11:10:45.166    -12.99     17.29      5.38     22.28  26.19   0.20 291.61  68.39
2001-05-25T11:10:45.499    -12.94     17.32      5.35     22.27  26.19   0.20 291.60  68.40
2001-05-25T11:10:45.832    -12.93     17.35      5.26     22.27  26.19   0.20 291.60  68.40
2001-05-25T11:10:46.166    -13.00     17.26      5.25     22.23  26.19   0.20 291.60  68.40
2001-05-25T11:10:46.499    -13.01     17.22      5.14     22.18  26.19   0.20 291.60  68.40
2001-05-25T11:10:46.832    -12.98     17.16      4.96     22.08  26.19   0.20 291.59  68.41
2001-05-25T11:10:47.166    -13.11     17.30      4.94     22.27  26.19   0.20 291.59  68.41
2001-05-25T11:10:47.499    -13.14     17.01      4.84     22.03  26.19   0.20 291.59  68.41
2001-05-25T11:10:47.832    -13.10     16.93      4.81     21.94  26.19   0.20 291.58  68.42
2001-05-25T11:10:48.166    -13.16     16.82      4.84     21.90  26.19   0.20 291.58  68.42
2001-05-25T11:10:48.499    -13.05     16.90      4.87     21.90  26.19   0.20 291.58  68.42
2001-05-25T11:10:48.832    -12.94     16.77      4.88     21.74  26.19   0.20 291.57  68.43
