1998-03-29T13:05:37.663    215.40    422.87     16.89    474.87   9.43   0.00 183.63 176.37
1998-03-29T13:05:37.996    215.37    422.78     16.83    474.78   9.43   0.00 183.63 176.37
1998-03-29T13:05:38.330    215.13    422.71     16.83    474.60   9.43   0.00 183.62 176.38
1998-03-29T13:05:38.663    215.18    422.67     16.80    474.59   9.43   0.00 183.62 176.38
1998-03-29T13:05:38.996    216.59    421.80     19.20    474.55   9.43   0.00 183.62 176.38
1998-03-29T13:05:39.330    216.62    421.89     18.97    474.63   9.43   0.00 183.62 176.38
1998-03-29T13:05:39.663    216.55    421.84     19.32    474.57   9.43   0.00 183.61 176.39
1998-03-29T13:05:39.996    216.42    421.77     19.33    474.45   9.43   0.00 183.61 176.39
1998-03-29T13:05:40.330    216.41    421.78     19.49    474.46   9.43   0.00 183.61 176.39
1998-03-29T13:05:40.663    216.35    421.78     19.44    474.43   9.43   0.00 183.60 176.40
1998-03-29T13:05:40.996    216.44    421.64     19.47    474.35   9.43   0.00 183.60 176.40
1998-03-29T13:05:41.330    216.31    421.83     19.34    474.45   9.43   0.00 183.60 176.40
1998-03-29T13:05:41.663    216.46    421.83     19.57    474.53   9.43   0.00 183.60 176.40
1998-03-29T13:05:41.996    216.05    421.91     19.49    474.41   9.43   0.00 183.59 176.41
1998-03-29T13:05:42.330    216.57    421.78     19.68    474.54   9.43   0.00 183.59 176.41
1998-03-29T13:05:42.663    217.00    421.66     19.83    474.63   9.43   0.00 183.59 176.41
1998-03-29T13:05:42.996    216.96    421.73     19.77    474.68   9.43   0.00 183.58 176.42
1998-03-29T13:05:43.330    216.92    421.88     19.53    474.78   9.43   0.00 183.58 176.42
1998-03-29T13:05:43.663    217.05    421.90     19.56    474.86   9.43   0.00 183.58 176.42
1998-03-29T13:05:43.996    217.14    422.20     19.55    475.17   9.43   0.00 183.58 176.42
1998-03-29T13:05:44.330    217.06    421.96     19.15    474.90   9.43   0.00 183.57 176.43
1998-03-29T13:05:44.663    217.03    422.04     19.27    474.96   9.43   0.00 183.57 176.43
1998-03-29T13:05:44.996    217.16    422.05     19.25    475.03   9.43   0.00 183.57 176.43
1998-03-29T13:05:45.330    216.96    422.20     19.10    475.07   9.43   0.00 183.56 176.44
1998-03-29T13:05:45.663    216.84    422.21     19.08    475.02   9.43   0.00 183.56 176.44
1998-03-29T13:05:45.996    216.71    422.19     19.19    474.95   9.43   0.00 183.56 176.44
1998-03-29T13:05:46.330    216.61    422.18     19.17    474.89   9.43   0.00 183.56 176.44
1998-03-29T13:05:46.663    216.54    422.19     19.26    474.88   9.43   0.00 183.55 176.45
1998-03-29T13:05:46.996    216.54    422.21     19.37    474.90   9.43   0.00 183.55 176.45
1998-03-29T13:05:47.330    216.68    422.23     19.63    474.99   9.43   0.00 183.55 176.45
1998-03-29T13:05:47.663    216.68    422.31     19.78    475.07   9.43   0.00 183.54 176.46
1998-03-29T13:05:47.996    216.68    422.17     19.76    474.94   9.43   0.00 183.54 176.46
1998-03-29T13:05:48.330    216.68    422.39     19.69    475.14   9.43   0.00 183.54 176.46
1998-03-29T13:05:48.663    216.74    422.43     19.79    475.20   9.43   0.00 183.54 176.46
1998-03-29T13:05:48.996    216.56    422.55     19.40    475.21   9.43   0.00 183.53 176.47
1998-03-29T13:05:49.330    216.47    422.38     19.18    475.01   9.43   0.00 183.53 176.47
1998-03-29T13:05:49.663    216.53    422.48     19.26    475.12   9.43   0.00 183.53 176.47
1998-03-29T13:05:49.996    216.80    422.41     19.54    475.20   9.43   0.00 183.52 176.48
1998-03-29T13:05:50.330    216.80    422.30     19.47    475.09   9.43   0.00 183.52 176.48
1998-03-29T13:05:50.663    217.04    422.00     19.93    474.96   9.43   0.00 183.52 176.48
1998-03-29T13:05:50.996    216.96    422.04     19.85    474.96   9.43   0.00 183.52 176.48
1998-03-29T13:05:51.330    217.05    421.95     19.98    474.93   9.43   0.00 183.51 176.49
1998-03-29T13:05:51.663    217.05    422.05     20.11    475.01   9.43   0.00 183.51 176.49
1998-03-29T13:05:51.996    217.49    421.70     20.44    474.92   9.43   0.00 183.51 176.49
1998-03-29T13:05:52.330    217.38    421.81     20.25    474.96   9.43   0.00 183.50 176.50
1998-03-29T13:05:52.663    217.24    421.91     20.29    474.99   9.43   0.00 183.50 176.50
1998-03-29T13:05:52.996    216.92    421.98     20.30    474.90   9.43   0.00 183.50 176.50
1998-03-29T13:05:53.330    217.00    422.13     20.17    475.07   9.43   0.00 183.50 176.50
1998-03-29T13:05:53.663    216.82    422.03     19.91    474.89   9.43   0.00 183.49 176.51
1998-03-29T13:05:53.996    216.69    422.20     19.78    474.97   9.43   0.00 183.49 176.51
1998-03-29T13:05:54.330    216.59    422.26     19.87    474.98   9.43   0.00 183.49 176.51
1998-03-29T13:05:54.663    216.52    422.36     19.79    475.04   9.43   0.00 183.49 176.51
1998-03-29T13:05:54.996    216.41    422.27     19.91    474.92   9.43   0.00 183.48 176.52
1998-03-29T13:05:55.330    215.90    422.36     19.49    474.74   9.43   0.00 183.48 176.52
1998-03-29T13:05:55.663    216.03    422.56     19.46    474.98   9.43   0.00 183.48 176.52
1998-03-29T13:05:55.996    215.99    422.47     19.51    474.88   9.43   0.00 183.47 176.53
1998-03-29T13:05:56.330    215.95    422.52     19.39    474.91   9.43   0.00 183.47 176.53
1998-03-29T13:05:56.663    216.07    422.48     19.59    474.93   9.43   0.00 183.47 176.53
1998-03-29T13:05:56.996    216.55    422.24     19.57    474.93   9.43   0.00 183.47 176.53
1998-03-29T13:05:57.330    216.03    422.32     19.36    474.77   9.43   0.00 183.46 176.54
1998-03-29T13:05:57.663    216.06    422.28     19.36    474.73   9.43   0.00 183.46 176.54
1998-03-29T13:05:57.996    216.01    422.36     19.31    474.79   9.43   0.00 183.46 176.54
1998-03-29T13:05:58.330    215.85    422.45     19.21    474.79   9.43   0.00 183.45 176.55
1998-03-29T13:05:58.663    215.92    422.41     19.18    474.78   9.43   0.00 183.45 176.55
1998-03-29T13:05:58.996    216.16    422.27     19.07    474.77   9.43   0.00 183.45 176.55
1998-03-29T13:05:59.330    216.70    421.93     18.90    474.70   9.43   0.00 183.45 176.55
1998-03-29T13:05:59.663    216.98    421.85     19.03    474.76   9.43   0.00 183.44 176.56
1998-03-29T13:05:59.996    217.12    421.81     18.82    474.78   9.43   0.00 183.44 176.56
1998-03-29T13:06:00.330    216.89    421.88     18.89    474.74   9.43   0.00 183.44 176.56
1998-03-29T13:06:00.663    216.88    422.00     19.01    474.85   9.43   0.00 183.43 176.57
1998-03-29T13:06:00.996    217.04    421.96     19.03    474.89   9.43   0.00 183.43 176.57
1998-03-29T13:06:01.330    217.16    421.95     18.95    474.93   9.43   0.00 183.43 176.57
1998-03-29T13:06:01.663    217.19    422.04     19.13    475.03   9.43   0.00 183.43 176.57
1998-03-29T13:06:01.996    217.19    422.25     19.33    475.23   9.43   0.00 183.42 176.58
1998-03-29T13:06:02.330    217.25    422.43     19.29    475.41   9.43   0.00 183.42 176.58
1998-03-29T13:06:02.663    217.44    422.51     18.81    475.55   9.43   0.00 183.42 176.58
1998-03-29T13:06:02.996    217.36    422.65     18.77    475.63   9.43   0.00 183.41 176.59
1998-03-29T13:06:03.330    217.14    422.62     18.67    475.51   9.43   0.00 183.41 176.59
1998-03-29T13:06:03.663    217.00    422.66     18.70    475.48   9.43   0.00 183.41 176.59
1998-03-29T13:06:03.996    217.01    422.76     18.80    475.57   9.43   0.00 183.41 176.59
