2001-10-16T01:04:34.753    355.74   1890.35   -281.62   1944.04   5.86  -0.16 107.86 252.14
2001-10-16T01:04:35.086    353.89   1895.02   -279.69   1947.97   5.86  -0.16 107.86 252.14
2001-10-16T01:04:35.420    352.40   1893.38   -281.73   1946.39   5.86  -0.16 107.86 252.14
2001-10-16T01:04:35.753    351.71   1892.81   -279.65   1945.41   5.86  -0.16 107.86 252.14
2001-10-16T01:04:36.086    349.80   1892.83   -281.35   1945.34   5.86  -0.16 107.85 252.15
2001-10-16T01:04:36.420    352.58   1890.95   -284.30   1944.44   5.86  -0.16 107.85 252.15
2001-10-16T01:04:36.753    352.11   1892.12   -286.49   1945.81   5.86  -0.16 107.85 252.15
2001-10-16T01:04:37.086    352.87   1894.29   -284.54   1947.77   5.86  -0.16 107.85 252.15
2001-10-16T01:04:37.420    352.88   1891.53   -285.62   1945.25   5.86  -0.16 107.84 252.16
2001-10-16T01:04:37.753    351.16   1895.90   -284.78   1949.07   5.86  -0.16 107.84 252.16
2001-10-16T01:04:38.086    353.66   1892.78   -285.29   1946.55   5.86  -0.16 107.84 252.16
2001-10-16T01:04:38.420    354.89   1891.41   -282.16   1944.99   5.86  -0.16 107.84 252.16
2001-10-16T01:04:38.753    354.97   1893.28   -282.70   1946.91   5.86  -0.16 107.84 252.16
2001-10-16T01:04:39.086    355.37   1892.99   -281.86   1946.57   5.86  -0.16 107.83 252.17
2001-10-16T01:04:39.420    354.94   1894.68   -281.92   1948.15   5.86  -0.16 107.83 252.17
2001-10-16T01:04:39.753    355.43   1891.92   -283.52   1945.78   5.86  -0.16 107.83 252.17
2001-10-16T01:06:31.420    345.05   1899.06   -273.96   1949.49   5.87  -0.17 107.07 252.93
2001-10-16T01:06:31.753    343.31   1895.96   -275.65   1946.41   5.87  -0.17 107.07 252.93
2001-10-16T01:06:32.087    348.63   1895.74   -276.89   1947.31   5.87  -0.17 107.07 252.93
2001-10-16T01:06:32.420    348.38   1897.13   -277.08   1948.66   5.87  -0.17 107.06 252.94
2001-10-16T01:06:32.753    348.44   1897.77   -277.44   1949.34   5.87  -0.17 107.06 252.94
2001-10-16T01:06:33.086    346.79   1900.88   -276.24   1951.90   5.87  -0.17 107.06 252.94
2001-10-16T01:06:33.420    348.12   1901.10   -274.83   1952.15   5.87  -0.17 107.06 252.94
2001-10-16T01:06:33.753    348.55   1896.55   -275.85   1947.94   5.87  -0.17 107.05 252.95
2001-10-16T01:06:34.086    347.38   1898.91   -275.49   1949.98   5.87  -0.17 107.05 252.95
2001-10-16T01:06:34.420    347.84   1899.16   -275.48   1950.30   5.87  -0.17 107.05 252.95
2001-10-16T01:06:34.753    344.13   1898.65   -277.01   1949.37   5.87  -0.17 107.05 252.95
2001-10-16T01:06:35.086    346.44   1899.04   -276.49   1950.09   5.87  -0.17 107.04 252.96
2001-10-16T01:06:35.420    345.49   1898.74   -276.21   1949.58   5.87  -0.17 107.04 252.96
2001-10-16T01:06:35.753    344.97   1897.21   -275.27   1947.86   5.87  -0.17 107.04 252.96
2001-10-16T01:06:36.086    347.23   1897.08   -274.65   1948.05   5.87  -0.17 107.04 252.96
2001-10-16T01:06:36.420    347.62   1895.70   -275.27   1946.86   5.87  -0.17 107.04 252.96
2001-10-16T01:06:36.753    347.13   1896.04   -275.45   1947.14   5.87  -0.17 107.03 252.97
2001-10-16T01:06:37.086    348.40   1895.22   -275.90   1946.63   5.87  -0.17 107.03 252.97
2001-10-16T01:06:37.420    351.06   1896.30   -274.91   1948.02   5.87  -0.17 107.03 252.97
2001-10-16T01:06:37.753    346.71   1895.29   -274.88   1946.25   5.87  -0.17 107.03 252.97
2001-10-16T01:06:38.086    350.69   1897.14   -274.50   1948.71   5.87  -0.17 107.02 252.98
2001-10-16T01:06:38.420    347.31   1898.67   -271.85   1949.23   5.87  -0.17 107.02 252.98
2001-10-16T01:06:38.753    346.20   1893.81   -275.78   1944.85   5.87  -0.17 107.02 252.98
2001-10-16T01:06:39.086    343.14   1898.01   -273.86   1948.13   5.87  -0.17 107.02 252.98
2001-10-16T01:06:39.420    343.68   1897.92   -274.75   1948.26   5.87  -0.17 107.02 252.98
2001-10-16T01:06:39.753    345.00   1896.81   -276.14   1947.60   5.87  -0.17 107.01 252.99
2001-10-16T01:06:40.087    345.74   1897.78   -273.84   1948.36   5.87  -0.17 107.01 252.99
2001-10-16T01:06:40.420    347.10   1898.60   -277.75   1949.95   5.87  -0.17 107.01 252.99
2001-10-16T01:07:02.086    347.34   1898.47   -275.99   1949.62   5.87  -0.17 106.86 253.14
2001-10-16T01:07:02.420    346.10   1898.94   -272.81   1949.40   5.87  -0.17 106.86 253.14
2001-10-16T01:07:02.753    343.56   1898.18   -275.83   1948.64   5.87  -0.17 106.86 253.14
2001-10-16T01:07:03.086    344.55   1900.62   -277.24   1951.39   5.87  -0.17 106.85 253.15
2001-10-16T01:07:03.420    345.24   1897.16   -278.82   1948.37   5.87  -0.17 106.85 253.15
2001-10-16T01:07:03.753    344.00   1900.79   -278.13   1951.59   5.87  -0.17 106.85 253.15
2001-10-16T01:07:04.086    346.01   1898.11   -279.25   1949.49   5.87  -0.18 106.85 253.15
2001-10-16T01:07:04.420    348.12   1899.18   -279.08   1950.89   5.87  -0.18 106.85 253.15
2001-10-16T01:07:04.753    345.12   1898.76   -278.16   1949.81   5.87  -0.18 106.84 253.16
2001-10-16T01:07:05.086    344.29   1898.61   -275.10   1949.08   5.87  -0.18 106.84 253.16
2001-10-16T01:07:05.420    345.05   1897.72   -277.65   1948.72   5.87  -0.18 106.84 253.16
2001-10-16T01:07:05.753    346.69   1897.33   -279.75   1948.92   5.87  -0.18 106.84 253.16
2001-10-16T01:07:06.086    347.40   1897.91   -273.71   1948.76   5.87  -0.18 106.83 253.17
2001-10-16T01:07:06.420    346.79   1898.52   -273.47   1949.22   5.87  -0.18 106.83 253.17
2001-10-16T01:07:06.753    346.58   1900.04   -276.25   1951.05   5.87  -0.18 106.83 253.17
2001-10-16T01:07:07.086    347.85   1897.60   -278.47   1949.21   5.87  -0.18 106.83 253.17
2001-10-16T01:07:07.420    345.80   1899.29   -279.99   1950.71   5.87  -0.18 106.82 253.18
2001-10-16T01:07:07.753    345.23   1894.96   -279.73   1946.35   5.87  -0.18 106.82 253.18
2001-10-16T01:07:08.086    345.40   1898.61   -277.89   1949.67   5.87  -0.18 106.82 253.18
2001-10-16T01:07:08.420    343.36   1897.31   -276.78   1947.89   5.87  -0.18 106.82 253.18
2001-10-16T01:07:08.753    344.45   1899.98   -277.94   1950.85   5.87  -0.18 106.82 253.18
2001-10-16T01:07:09.086    342.79   1900.26   -279.10   1950.99   5.87  -0.18 106.81 253.19
2001-10-16T01:07:14.753    343.60   1898.43   -276.82   1949.03   5.87  -0.18 106.77 253.23
2001-10-16T01:07:15.086    343.38   1899.88   -278.38   1950.63   5.87  -0.18 106.77 253.23
2001-10-16T01:07:15.420    347.38   1897.45   -278.20   1948.95   5.87  -0.18 106.77 253.23
2001-10-16T01:07:15.753    346.89   1898.94   -274.90   1949.84   5.87  -0.18 106.77 253.23
2001-10-16T01:07:16.086    347.99   1897.48   -276.87   1948.90   5.87  -0.18 106.77 253.23
2001-10-16T01:07:16.420    346.99   1896.74   -273.81   1947.57   5.87  -0.18 106.76 253.24
2001-10-16T01:07:16.753    345.13   1897.11   -275.36   1947.81   5.87  -0.18 106.76 253.24
2001-10-16T01:07:17.086    343.07   1898.19   -275.51   1948.52   5.87  -0.18 106.76 253.24
2001-10-16T01:07:17.420    343.64   1899.16   -275.15   1949.52   5.87  -0.18 106.76 253.24
2001-10-16T01:07:17.753    344.38   1899.73   -277.28   1950.50   5.87  -0.18 106.75 253.25
2001-10-16T01:07:18.086    347.08   1898.93   -274.09   1949.75   5.87  -0.18 106.75 253.25
2001-10-16T01:07:18.420    344.56   1900.14   -279.00   1951.18   5.87  -0.18 106.75 253.25
