2001-08-06T04:25:48.083     251.74   -536.99  -1953.62   2041.66  -7.51941   0.07472   0.97337
2001-08-06T04:25:48.416     250.59   -537.05  -1956.02   2043.83  -7.51818   0.07467   0.97340
2001-08-06T04:25:48.750     251.18   -536.65  -1958.55   2046.21  -7.51695   0.07462   0.97342
2001-08-06T04:25:49.083     250.63   -536.63  -1959.58   2047.13  -7.51572   0.07457   0.97345
2001-08-06T04:25:49.416     249.04   -536.90  -1959.38   2046.81  -7.51449   0.07451   0.97348
2001-08-06T04:25:49.750     248.46   -539.44  -1957.60   2045.71  -7.51326   0.07446   0.97351
2001-08-06T04:25:50.083     252.53   -539.39  -1959.73   2048.23  -7.51203   0.07441   0.97354
2001-08-06T04:25:50.416     249.71   -538.03  -1958.82   2046.66  -7.51080   0.07436   0.97357
2001-08-06T04:25:50.750     250.30   -539.39  -1958.51   2046.79  -7.50957   0.07430   0.97359
2001-08-06T04:25:51.083     252.10   -537.81  -1962.13   2050.06  -7.50834   0.07425   0.97362
2001-08-06T04:25:51.416     251.27   -539.18  -1957.48   2045.87  -7.50711   0.07420   0.97365
2001-08-06T04:25:51.750     251.26   -540.68  -1958.03   2046.79  -7.50588   0.07415   0.97368
2001-08-06T04:25:52.083     251.70   -538.36  -1957.51   2045.73  -7.50465   0.07409   0.97371
2001-08-06T04:25:52.416     249.68   -538.26  -1959.92   2047.77  -7.50343   0.07404   0.97373
2001-08-06T04:25:52.750     249.69   -538.97  -1961.13   2049.11  -7.50219   0.07399   0.97376
2001-08-06T04:25:53.083     251.24   -539.63  -1959.31   2047.73  -7.50097   0.07394   0.97379
2001-08-06T04:25:53.416     249.73   -538.34  -1962.48   2050.24  -7.49974   0.07388   0.97382
2001-08-06T04:25:53.750     248.97   -537.67  -1959.41   2047.03  -7.49851   0.07383   0.97385
2001-08-06T04:25:54.083     249.92   -539.72  -1963.16   2051.28  -7.49728   0.07378   0.97388
2001-08-06T04:25:54.416     252.92   -538.82  -1959.66   2048.07  -7.49605   0.07373   0.97390
2001-08-06T04:25:54.750     252.06   -537.85  -1959.47   2047.52  -7.49482   0.07367   0.97393
2001-08-06T04:25:55.083     250.57   -539.99  -1959.70   2048.12  -7.49359   0.07362   0.97396
2001-08-06T04:25:55.416     250.66   -539.90  -1958.46   2046.92  -7.49236   0.07357   0.97399
2001-08-06T04:25:55.750     248.69   -539.53  -1956.76   2044.96  -7.49113   0.07352   0.97402
2001-08-06T04:25:56.083     251.27   -539.71  -1958.49   2046.97  -7.48990   0.07346   0.97404
2001-08-06T04:25:56.416     251.23   -540.37  -1956.99   2045.71  -7.48867   0.07341   0.97407
2001-08-06T04:25:56.750     250.72   -540.10  -1956.97   2045.56  -7.48744   0.07336   0.97410
2001-08-06T04:25:57.083     252.65   -539.28  -1959.35   2047.86  -7.48621   0.07331   0.97413
2001-08-06T04:25:57.416     250.09   -537.53  -1957.52   2045.33  -7.48498   0.07325   0.97416
