1999-10-11T03:42:20.644   -743.77   2088.09    194.79   2225.15   5.71  -0.02 300.51  59.49
1999-10-11T03:42:20.977   -747.76   2090.14    194.69   2228.39   5.71  -0.02 300.51  59.49
1999-10-11T03:42:21.310   -746.53   2089.54    193.93   2227.35   5.71  -0.02 300.51  59.49
1999-10-11T03:42:21.644   -746.08   2091.66    195.10   2229.29   5.71  -0.02 300.51  59.49
1999-10-11T03:42:21.977   -743.79   2090.65    193.80   2227.46   5.71  -0.02 300.50  59.50
1999-10-11T03:42:22.310   -746.98   2091.01    194.89   2228.97   5.71  -0.02 300.50  59.50
1999-10-11T03:42:22.644   -744.16   2091.72    195.09   2228.71   5.71  -0.02 300.50  59.50
1999-10-11T03:42:22.977   -742.18   2093.24    195.21   2229.48   5.72  -0.02 300.50  59.50
1999-10-11T03:42:23.310   -744.76   2091.74    196.61   2229.06   5.72  -0.02 300.50  59.50
1999-10-11T03:42:23.644   -744.56   2092.17    196.94   2229.43   5.72  -0.02 300.49  59.51
1999-10-11T03:42:23.977   -746.14   2093.22    195.69   2230.82   5.72  -0.02 300.49  59.51
1999-10-11T03:42:24.310   -746.84   2091.39    196.45   2229.41   5.72  -0.02 300.49  59.51
1999-10-11T03:42:24.644   -747.29   2091.48    196.66   2229.67   5.72  -0.02 300.49  59.51
1999-10-11T03:42:24.977   -745.90   2089.36    196.70   2227.22   5.72  -0.02 300.48  59.52
1999-10-11T03:42:25.310   -745.47   2090.22    195.79   2227.80   5.72  -0.02 300.48  59.52
1999-10-11T03:42:25.644   -745.72   2091.18    196.74   2228.86   5.72  -0.02 300.48  59.52
1999-10-11T03:42:25.977   -745.24   2092.58    194.83   2229.85   5.72  -0.02 300.48  59.52
1999-10-11T03:42:26.310   -743.44   2090.80    196.89   2227.76   5.72  -0.02 300.48  59.52
1999-10-11T03:42:26.644   -743.54   2093.39    195.83   2230.13   5.72  -0.02 300.47  59.53
1999-10-11T03:42:26.977   -743.08   2088.23    193.94   2224.97   5.72  -0.02 300.47  59.53
1999-10-11T03:42:27.310   -743.25   2089.68    195.28   2226.51   5.72  -0.02 300.47  59.53
1999-10-11T03:42:27.644   -746.35   2089.73    194.59   2227.53   5.72  -0.02 300.47  59.53
1999-10-11T03:42:27.977   -745.46   2088.16    193.78   2225.69   5.72  -0.02 300.46  59.54
1999-10-11T03:42:28.310   -744.92   2089.41    194.79   2226.77   5.72  -0.02 300.46  59.54
1999-10-11T03:42:28.644   -746.74   2089.98    197.54   2228.15   5.72  -0.02 300.46  59.54
1999-10-11T03:42:28.977   -745.72   2087.83    198.90   2225.91   5.72  -0.02 300.46  59.54
1999-10-11T03:42:29.310   -745.87   2092.45    196.41   2230.08   5.72  -0.02 300.45  59.55
1999-10-11T03:42:29.644   -744.73   2091.73    196.76   2229.05   5.72  -0.02 300.45  59.55
1999-10-11T03:42:29.977   -745.01   2090.00    196.85   2227.53   5.72  -0.02 300.45  59.55
1999-10-11T03:42:30.310   -744.78   2091.14    194.34   2228.30   5.72  -0.02 300.45  59.55
1999-10-11T03:42:30.644   -746.32   2091.66    196.08   2229.46   5.72  -0.02 300.45  59.55
1999-10-11T03:42:30.977   -745.95   2089.76    196.70   2227.61   5.72  -0.02 300.44  59.56
1999-10-11T03:42:31.310   -743.68   2091.66    196.80   2228.64   5.72  -0.02 300.44  59.56
1999-10-11T03:42:31.644   -741.72   2091.81    195.75   2228.03   5.72  -0.02 300.44  59.56
1999-10-11T03:42:31.977   -744.99   2090.29    195.85   2227.70   5.72  -0.02 300.44  59.56
1999-10-11T03:42:32.310   -746.57   2088.59    192.99   2226.39   5.72  -0.02 300.43  59.57
1999-10-11T03:42:32.644   -745.51   2088.67    194.29   2226.23   5.72  -0.02 300.43  59.57
1999-10-11T03:42:32.977   -745.60   2087.96    197.21   2225.84   5.72  -0.02 300.43  59.57
1999-10-11T03:42:33.310   -747.65   2086.03    197.32   2224.73   5.72  -0.02 300.43  59.57
1999-10-11T03:42:33.644   -744.52   2090.55    197.71   2227.96   5.72  -0.02 300.43  59.57
1999-10-11T03:42:33.977   -745.54   2090.86    197.61   2228.58   5.72  -0.02 300.42  59.58
1999-10-11T03:42:34.310   -742.59   2090.28    197.26   2227.02   5.72  -0.02 300.42  59.58
1999-10-11T03:42:34.644   -744.29   2091.16    197.41   2228.43   5.72  -0.02 300.42  59.58
1999-10-11T03:42:34.977   -745.59   2089.86    198.05   2227.70   5.72  -0.02 300.42  59.58
1999-10-11T03:42:35.310   -742.74   2090.71    196.76   2227.43   5.72  -0.02 300.41  59.59
1999-10-11T03:42:35.644   -741.78   2091.49    197.69   2227.92   5.72  -0.02 300.41  59.59
1999-10-11T03:42:35.977   -743.60   2092.19    195.91   2229.03   5.72  -0.02 300.41  59.59
1999-10-11T03:42:36.310   -744.84   2090.97    195.45   2228.26   5.72  -0.02 300.41  59.59
1999-10-11T03:42:36.644   -744.89   2090.23    196.21   2227.65   5.72  -0.02 300.41  59.59
1999-10-11T03:42:36.977   -744.52   2087.60    195.73   2225.01   5.72  -0.02 300.40  59.60
1999-10-11T03:42:37.310   -744.88   2087.85    194.33   2225.25   5.72  -0.02 300.40  59.60
1999-10-11T03:42:37.644   -745.94   2087.04    195.47   2224.94   5.72  -0.02 300.40  59.60
1999-10-11T03:42:37.977   -745.97   2089.85    197.25   2227.74   5.72  -0.02 300.40  59.60
1999-10-11T03:42:38.310   -745.68   2091.03    198.91   2228.91   5.72  -0.02 300.39  59.61
1999-10-11T03:42:38.644   -746.11   2090.31    199.86   2228.46   5.72  -0.02 300.39  59.61
1999-10-11T03:42:38.977   -743.73   2089.28    196.48   2226.39   5.72  -0.02 300.39  59.61
1999-10-11T03:42:39.310   -744.51   2090.07    193.83   2227.16   5.72  -0.02 300.39  59.61
1999-10-11T03:42:39.644   -743.69   2087.73    194.54   2224.76   5.72  -0.02 300.38  59.62
1999-10-11T03:42:39.977   -745.73   2092.05    196.89   2229.70   5.72  -0.02 300.38  59.62
1999-10-11T03:42:40.310   -744.57   2089.46    194.96   2226.71   5.72  -0.02 300.38  59.62
1999-10-11T03:42:40.644   -744.33   2089.26    197.26   2226.64   5.72  -0.02 300.38  59.62
1999-10-11T03:42:40.977   -745.09   2087.47    194.21   2224.95   5.72  -0.02 300.38  59.62
1999-10-11T03:42:41.310   -743.83   2091.51    196.92   2228.56   5.72  -0.02 300.37  59.63
1999-10-11T03:42:41.644   -744.21   2091.04    195.54   2228.12   5.72  -0.02 300.37  59.63
1999-10-11T03:42:41.977   -741.64   2090.37    195.38   2226.62   5.72  -0.02 300.37  59.63
1999-10-11T03:42:42.310   -743.40   2090.76    200.23   2228.01   5.72  -0.02 300.37  59.63
1999-10-11T03:42:42.644   -744.75   2091.99    198.69   2229.48   5.72  -0.02 300.36  59.64
1999-10-11T03:42:42.977   -747.07   2089.91    197.15   2228.16   5.72  -0.02 300.36  59.64
1999-10-11T03:42:43.310   -745.96   2089.95    196.67   2227.79   5.72  -0.02 300.36  59.64
1999-10-11T03:42:43.644   -747.34   2090.85    198.87   2229.29   5.72  -0.02 300.36  59.64
1999-10-11T03:42:43.977   -745.84   2089.40    196.27   2227.20   5.72  -0.02 300.36  59.64
1999-10-11T03:42:44.310   -744.28   2091.66    198.02   2228.95   5.72  -0.02 300.35  59.65
1999-10-11T03:42:44.644   -744.31   2090.09    196.34   2227.34   5.72  -0.02 300.35  59.65
1999-10-11T03:42:44.977   -744.36   2090.94    196.26   2228.14   5.72  -0.02 300.35  59.65
1999-10-11T03:42:45.310   -747.01   2090.36    200.03   2228.82   5.72  -0.02 300.35  59.65
1999-10-11T03:42:45.644   -743.00   2090.68    196.91   2227.51   5.72  -0.02 300.34  59.66
1999-10-11T03:42:45.977   -745.00   2088.65    195.86   2226.18   5.72  -0.02 300.34  59.66
1999-10-11T03:42:46.310   -743.38   2088.44    197.05   2225.54   5.72  -0.02 300.34  59.66
1999-10-11T03:42:46.644   -744.88   2089.55    195.17   2226.91   5.72  -0.02 300.34  59.66
1999-10-11T03:42:46.977   -744.01   2087.43    196.12   2224.72   5.72  -0.02 300.34  59.66
1999-10-11T03:42:47.310   -745.04   2086.61    198.17   2224.48   5.72  -0.02 300.33  59.67
1999-10-11T03:42:47.644   -745.41   2087.53    196.98   2225.35   5.72  -0.02 300.33  59.67
1999-10-11T03:42:47.977   -744.82   2086.90    198.27   2224.69   5.72  -0.02 300.33  59.67
1999-10-11T03:42:48.310   -744.77   2092.04    197.31   2229.40   5.72  -0.02 300.33  59.67
1999-10-11T03:42:48.644   -744.03   2089.27    196.11   2226.46   5.72  -0.02 300.32  59.68
1999-10-11T03:42:48.977   -743.03   2091.13    197.26   2227.96   5.72  -0.02 300.32  59.68
1999-10-11T03:42:49.310   -744.51   2090.52    196.89   2227.85   5.72  -0.02 300.32  59.68
1999-10-11T03:42:49.644   -743.48   2089.80    195.35   2226.70   5.72  -0.02 300.32  59.68
1999-10-11T03:42:49.977   -743.62   2088.71    195.69   2225.76   5.72  -0.02 300.31  59.69
1999-10-11T03:42:50.310   -743.51   2088.30    197.78   2225.52   5.72  -0.02 300.31  59.69
1999-10-11T03:42:50.644   -742.69   2090.48    197.48   2227.26   5.72  -0.02 300.31  59.69
1999-10-11T03:42:50.977   -743.49   2091.24    195.46   2228.06   5.72  -0.02 300.31  59.69
1999-10-11T03:42:51.310   -745.54   2086.41    195.67   2224.24   5.72  -0.02 300.31  59.69
1999-10-11T03:42:51.644   -743.22   2086.98    197.55   2224.16   5.72  -0.02 300.30  59.70
1999-10-11T03:42:51.977   -741.55   2085.90    197.33   2222.57   5.72  -0.02 300.30  59.70
1999-10-11T03:42:52.310   -745.81   2085.33    197.90   2223.51   5.72  -0.02 300.30  59.70
