2001-10-16T01:04:34.753    -303.73   -331.47  -1891.34   1944.04  -4.21994   2.09290  -0.65463
2001-10-16T01:04:35.086    -301.68   -329.75  -1896.00   1947.97  -4.21875   2.09224  -0.65477
2001-10-16T01:04:35.420    -303.61   -328.14  -1894.35   1946.39  -4.21757   2.09158  -0.65491
2001-10-16T01:04:35.753    -301.49   -327.59  -1893.78   1945.41  -4.21638   2.09092  -0.65505
2001-10-16T01:04:36.086    -303.06   -325.57  -1893.80   1945.34  -4.21520   2.09026  -0.65519
2001-10-16T01:04:36.420    -306.17   -328.17  -1891.93   1944.44  -4.21401   2.08960  -0.65532
2001-10-16T01:04:36.753    -308.32   -327.56  -1893.10   1945.81  -4.21283   2.08894  -0.65546
2001-10-16T01:04:37.086    -306.42   -328.44  -1895.27   1947.77  -4.21165   2.08829  -0.65560
2001-10-16T01:04:37.420    -307.48   -328.39  -1892.51   1945.25  -4.21046   2.08762  -0.65574
2001-10-16T01:04:37.753    -306.53   -326.72  -1896.88   1949.07  -4.20928   2.08697  -0.65588
2001-10-16T01:04:38.086    -307.20   -329.20  -1893.76   1946.55  -4.20809   2.08631  -0.65601
2001-10-16T01:04:38.420    -304.15   -330.64  -1892.40   1944.99  -4.20691   2.08565  -0.65615
2001-10-16T01:04:38.753    -304.68   -330.68  -1894.27   1946.91  -4.20572   2.08499  -0.65629
2001-10-16T01:04:39.086    -303.87   -331.14  -1893.98   1946.57  -4.20454   2.08433  -0.65643
2001-10-16T01:04:39.420    -303.89   -330.71  -1895.67   1948.15  -4.20335   2.08367  -0.65657
2001-10-16T01:04:39.753    -305.51   -331.10  -1892.91   1945.78  -4.20217   2.08301  -0.65670
2001-10-16T01:06:31.420    -293.23   -322.86  -1900.08   1949.49  -3.80505   1.86192  -0.70285
2001-10-16T01:06:31.753    -294.80   -321.04  -1896.98   1946.41  -3.80386   1.86126  -0.70298
2001-10-16T01:06:32.087    -296.34   -326.28  -1896.77   1947.31  -3.80267   1.86060  -0.70312
2001-10-16T01:06:32.420    -296.51   -326.02  -1898.17   1948.66  -3.80149   1.85994  -0.70326
2001-10-16T01:06:32.753    -296.87   -326.06  -1898.80   1949.34  -3.80030   1.85928  -0.70340
2001-10-16T01:06:33.086    -295.57   -324.47  -1901.91   1951.90  -3.79912   1.85862  -0.70353
2001-10-16T01:06:33.420    -294.23   -325.89  -1902.13   1952.15  -3.79793   1.85796  -0.70367
2001-10-16T01:06:33.753    -295.27   -326.28  -1897.58   1947.94  -3.79674   1.85730  -0.70381
2001-10-16T01:06:34.086    -294.84   -325.13  -1899.94   1949.98  -3.79556   1.85664  -0.70395
2001-10-16T01:06:34.420    -294.85   -325.59  -1900.19   1950.30  -3.79437   1.85598  -0.70409
2001-10-16T01:06:34.753    -296.15   -321.80  -1899.67   1949.37  -3.79318   1.85532  -0.70422
